gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,design,contrast,contrast_name,pct_cells_neoplastic,pct_cells_normal,pct_cells_smm_neoplastic,pct_cells_nbm_normal,patient_prevalence,recurrence_n_samples,recurrence_frac,recurrence_denom,recurrence_smm_n,recurrence_smm_denom,mgus_coverage_n,mgus_coverage_frac,mgus_coverage_denom,smm_coverage_n,smm_coverage_frac,smm_coverage_denom,mm_coverage_n,mm_coverage_frac,mm_coverage_denom,smmh_coverage_n,smmh_coverage_frac,smmh_coverage_denom,smml_coverage_n,smml_coverage_frac,smml_coverage_denom,mm_retained
RAB28,16.31055282014986,0.05391143227772339,0.1850217343760939,0.2913789153448187,0.7707615384077922,0.8772303095927927,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.07093954076258689,0.06629408363846599,0.0763696036354456,0.06668096054888507,1.0,4,0.36363636363636365,11,2,5,2,0.6666666666666666,3,11,0.9166666666666666,12,6,0.75,8,9,1.0,9,2,0.6666666666666666,3,True
NKX3-2,0.2754650267529061,-0.2311594543740003,1.811375486955833,-0.12761542597801354,0.8984533227875307,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0015799452285654098,0.0,0.003029537995455693,0.0,0.21739130434782608,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
LINC01096,0.5492536049694988,0.5586725910944884,1.240773803764741,0.450261433147098,0.6525219442692007,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0028439014114177374,0.0001927153594141453,0.004291845493562232,0.0001072041166380789,0.2608695652173913,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
BOD1L1,30.891478833149286,-0.21972394829531883,0.2093791932011082,-1.0494067960433608,0.293990931682369,0.49917210275235574,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.10016852749104697,0.09780304490267874,0.13014390305478415,0.09498284734133791,0.9565217391304348,4,0.36363636363636365,11,3,5,2,0.6666666666666666,3,12,1.0,12,6,0.75,8,9,1.0,9,3,1.0,3,False
RP11-669M16.1,1.5276497408208525,1.7895571380997615,0.5422328877888586,3.3003478365122727,0.0009656506275510924,0.009432698440533379,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.010690962713292606,0.0015417228753131624,0.010350921484473618,0.001286449399656947,0.6521739130434783,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
AC006296.2,0.10518886885301723,-1.2786799402749522,1.5288229311860175,-0.8363819734722245,0.4029400504749906,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0004213187276174426,0.0003854307188282906,0.0007573844988639232,0.00032161234991423673,0.043478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
LINC00504,1.0294722886905314,-0.4480694882034429,0.6683606352970862,-0.6704007754799564,0.5026023404363185,0.691705965830573,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.002580577206656836,0.002216226633262671,0.003029537995455693,0.002036878216123499,0.391304347826087,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CPEB2-AS1,0.16452780715023585,-1.2263994093496178,1.3678489676745635,-0.8965897831794838,0.3699378518224893,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0008953022961870655,0.0003854307188282906,0.0008836152486745772,0.00032161234991423673,0.21739130434782608,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CPEB2,4.580771298919477,0.5270661010465939,0.3410856070412907,1.545260457099232,0.12228327606818161,0.2826572911273512,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.018064040446597852,0.015128155714010407,0.02158545821762181,0.015866209262435677,0.8695652173913043,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,2,0.25,8,0,0.0,9,1,0.3333333333333333,3,True
RP11-665G4.1,0.6603251246911637,0.6566013831993465,0.7046364507075659,0.9318299990584015,0.35142438852464875,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.004107857594270065,0.0011562921564848719,0.0023983842464024236,0.0011792452830188679,0.4782608695652174,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CC2D2A,0.4133529274543601,-0.5231205525863888,1.1207695389754442,-0.46675122261495566,0.6406778775620817,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0007899726142827049,0.0005781460782424359,0.0007573844988639232,0.0006432246998284735,0.21739130434782608,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-799M12.2,0.03797254794200998,-1.2339059310163534,1.7548322600260866,-0.7031475082399105,0.48196382784831426,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0005266484095218032,0.0001927153594141453,0.0005049229992426155,0.0002144082332761578,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
FBXL5,34.615893410607804,0.263711311787787,0.14410638424467365,1.8299766049229296,0.06725343723908646,0.1892412130631449,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.14309037286707393,0.10512622856041627,0.16788689724816966,0.1031303602058319,1.0,7,0.6363636363636364,11,3,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
FAM200B,8.439042941570023,0.8028171237232842,0.2869348099482008,2.797907733356624,0.005143480318408265,0.03174180842259603,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.05629871497788077,0.02023511273848526,0.0424135319363797,0.018867924528301886,0.8260869565217391,2,0.18181818181818182,11,1,5,0,0.0,3,4,0.3333333333333333,12,3,0.375,8,3,0.3333333333333333,9,1,0.3333333333333333,3,True
BST1,0.7822882525971636,-2.292584969651405,0.9980812465195299,-2.2969923316824343,0.021619207185534364,0.08749214897190978,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0004739835685696229,0.0033725187897475427,0.0003786922494319616,0.003430531732418525,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
CD38,384.9239791597618,-0.5008612532300171,0.153762777502867,-3.257363461847444,0.0011245234313206874,0.010647868335846456,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.639877817568991,0.7348236654461361,0.7096692754354961,0.7378859348198971,1.0,3,0.2727272727272727,11,1,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
FGFBP2,0.5597300277241466,-1.7117219687388492,1.3303548825372948,-1.286665679366846,0.19821084040247694,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0004739835685696229,0.0008672191173636539,0.0006311537490532694,0.00032161234991423673,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
TAPT1,4.421085255195346,0.5284927857584618,0.27585087502597366,1.9158640903665787,0.05538239732580933,0.16581085676675678,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.020275963766589425,0.012237425322798227,0.025498611461752082,0.012435677530017153,0.8260869565217391,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,0,0.0,8,1,0.1111111111111111,9,0,0.0,3,True
TAPT1-AS1,0.31680648338623496,-0.9281507298312711,0.6957435876045698,-1.3340413715157249,0.1821902982745871,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0016852749104697704,0.0015417228753131624,0.002019691996970462,0.001286449399656947,0.30434782608695654,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
QDPR,36.98083389632858,0.1370635235298174,0.13841427003068535,0.9902412771416669,0.32205620149587877,0.5271108577350283,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.154202654307984,0.13374445943341684,0.17647058823529413,0.13486277873070326,1.0,4,0.36363636363636365,11,3,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
LAP3,75.44148486261076,0.3761736124935493,0.19254287205805456,1.9537135209042034,0.05073510637931966,0.15656826053964776,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.24257425742574257,0.1839468105608017,0.21736935117394598,0.17999571183533447,1.0,4,0.36363636363636365,11,1,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
AC006160.5,0.3744514783631237,0.05471054718268631,1.0690257580795177,0.05117795036199376,0.9591837218774845,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0013692858647566884,0.0005781460782424359,0.0017672304973491543,0.0006432246998284735,0.34782608695652173,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
MED28,43.41870718486713,0.7522429562288379,0.17952451535821493,4.190196278919606,2.7871325500102713e-05,0.000757171009419457,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.22530018959342743,0.12102524571208326,0.21358242867962635,0.11963979416809606,1.0,8,0.7272727272727273,11,4,5,2,0.6666666666666666,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
FAM184B,5.393287224658931,0.6645726419469509,0.5004621313351559,1.3279179389137263,0.18420521779303878,0.37035404837598773,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.03649673477986096,0.015417228753131625,0.053016914920474625,0.015437392795883362,0.7391304347826086,1,0.09090909090909091,11,1,5,0,0.0,3,4,0.3333333333333333,12,1,0.125,8,3,0.3333333333333333,9,1,0.3333333333333333,3,False
DCAF16,20.631511319730645,0.05747910832456877,0.15607394450898218,0.36828125607641576,0.712663527373647,0.8394971581922568,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.07952390983779228,0.06802852187319329,0.08709921736935117,0.06625214408233276,1.0,4,0.36363636363636365,11,2,5,2,0.6666666666666666,3,11,0.9166666666666666,12,6,0.75,8,8,0.8888888888888888,9,3,1.0,3,True
NCAPG,0.6029146119503851,1.179747470752544,0.7615536923339352,1.5491323627319953,0.12134990463402479,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0049504950495049506,0.0006745037579495086,0.0045443069931835394,0.0006432246998284735,0.5217391304347826,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
LCORL,28.35710491782988,0.26629698481840913,0.13832054091029627,1.9252164795329147,0.05420228126677577,0.16391422820915985,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.12702759637665895,0.083542108306032,0.14491290078263064,0.08061749571183534,1.0,6,0.5454545454545454,11,3,5,3,1.0,3,11,0.9166666666666666,12,8,1.0,8,8,0.8888888888888888,9,3,1.0,3,True
SLIT2,0.28729801671247474,0.10454857007641707,1.0496786370557774,0.0996005504786334,0.9206614567815543,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.002264588160943754,0.0001927153594141453,0.0022721534965917697,0.0002144082332761578,0.34782608695652173,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
PACRGL,3.8966381176922953,0.45105554889336413,0.27467579147202953,1.6421379782910193,0.10056141257586329,0.24862853631923512,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.02106593638087213,0.011273848525727501,0.019818227720272658,0.011149228130360206,0.782608695652174,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
KCNIP4,0.02714463607458619,-1.2282636185058722,3.0837240529537375,-0.3983052949661248,0.6904051578708144,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0007373077733305245,0.0,0.0,0.0,0.043478260869565216,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ADGRA3,1.6433089539034744,0.5590070177053272,0.512745009818539,1.0902241991651178,0.2756143960552515,0.48096253938838424,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.01132294080471877,0.005877818462131432,0.013885382479171926,0.005789022298456261,0.5652173913043478,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RP11-380P13.1,0.056246586699347526,-0.8113227558929413,2.896218378413204,-0.28013176145144597,0.7793764177097487,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0006846429323783442,0.0,0.00025246149962130775,0.0,0.13043478260869565,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
PPARGC1A,4.444371386697466,0.2113887104789267,0.5200903318980047,0.40644614505232196,0.6844148199135536,0.8215349886268013,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.01627343585422372,0.008575833493929466,0.015400151476899772,0.00686106346483705,0.6956521739130435,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
DHX15,25.150718211893015,0.21337930489782977,0.17203868602738653,1.240298387676957,0.21486504855474609,0.4085032661463125,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.10648830840530861,0.07670071304682984,0.12635698056046452,0.07397084048027444,1.0,6,0.5454545454545454,11,2,5,3,1.0,3,11,0.9166666666666666,12,7,0.875,8,8,0.8888888888888888,9,3,1.0,3,True
CCDC149,2.7936101823689734,0.3804678552320195,0.5068208195178864,0.7506950002447409,0.4528362326831299,0.6509159999968195,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.02290920581419844,0.015031798034303333,0.03572330219641505,0.015437392795883362,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,1,0.1111111111111111,9,0,0.0,3,True
SEPSECS,2.415014556911124,-0.5827614077990173,0.3184971746358029,-1.8297223781196705,0.06729146288664012,0.18926948053915887,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.010006319780914262,0.01165927924455579,0.01173945973239081,0.011470840480274443,0.6521739130434783,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
SEPSECS-AS1,5.7108779737475075,0.30927153413850456,0.28583276639449856,1.0820016824511172,0.2792517803577207,0.48529824573818636,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.03207288813987782,0.019946039699364038,0.0325675334511487,0.019296740994854202,0.8260869565217391,0,0.0,11,0,5,0,0.0,3,2,0.16666666666666666,12,1,0.125,8,1,0.1111111111111111,9,1,0.3333333333333333,3,True
RP11-660M5.1,0.04618438761304997,-1.6983844661263987,2.3099162767958616,-0.7352580191704035,0.46218237013716257,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0002633242047609016,0.00048178839853536327,0.0003786922494319616,0.0005360205831903945,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
PI4K2B,12.130954471349293,0.14835320480466718,0.21250681704448646,0.6981103329669219,0.4851081965215497,0.6774389750970319,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.049978934063619126,0.040181152437849296,0.05238576117142136,0.03891509433962264,0.9565217391304348,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,4,0.3333333333333333,12,4,0.5,8,3,0.3333333333333333,9,1,0.3333333333333333,3,True
ZCCHC4,2.7872795064874536,0.31862335194530184,0.26201392308503185,1.2160550408685664,0.22396395556833504,0.41972688113090517,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.013113545397092901,0.008479475814222393,0.01338045947992931,0.008147512864493996,0.782608695652174,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ANAPC4,8.37116488228212,0.11574691966438459,0.1930054812630359,0.5997079404529443,0.5487008954057437,0.7257184880188002,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.03807668000842637,0.02910001927153594,0.04140368593789447,0.027873070325900515,0.782608695652174,1,0.09090909090909091,11,1,5,0,0.0,3,3,0.25,12,3,0.375,8,2,0.2222222222222222,9,1,0.3333333333333333,3,True
SEL1L3,231.73262230584768,-0.4979157870866741,0.23859534679430225,-2.086862940860021,0.0369005256614921,0.12625389244945467,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.37518432694333265,0.5891308537290422,0.46894723554657913,0.5911234991423671,1.0,3,0.2727272727272727,11,1,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
RP11-302F12.10,0.773359058701462,-1.267508088189243,0.7252818979510105,-1.7476075051232802,0.08053201487120366,0.21447197425049494,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0011586265009479672,0.0026980150317980345,0.0015147689977278464,0.002251286449399657,0.34782608695652173,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
SMIM20,84.77809706497065,-0.22090792936571432,0.14996311369526488,-1.4730817727258856,0.14072898765123626,0.3108444855401756,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.31151253423214664,0.31239159761032953,0.3184801817722797,0.3160377358490566,1.0,3,0.2727272727272727,11,2,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
RP13-494C23.1,0.30553564298173613,-1.934887949147823,1.0055043246106183,-1.9242959993206479,0.05431749177438105,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0004213187276174426,0.0026016573520909617,0.0006311537490532694,0.0027873070325900515,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RBPJ,66.58284573224982,0.03730997570314776,0.12445506024936005,0.29978673127788397,0.7643398370091016,0.8732269595419807,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.2591636823256794,0.22923492002312584,0.262938651855592,0.2297384219554031,1.0,6,0.5454545454545454,11,2,5,3,1.0,3,12,1.0,12,8,1.0,8,9,1.0,9,3,1.0,3,True
TBC1D19,3.7411028223287524,-0.2193014262594929,0.29028536108489533,-0.7554684309256543,0.4499679672512704,0.6487094600043694,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.017168738150410787,0.014742724995182116,0.01893461247159808,0.014258147512864494,0.8260869565217391,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
STIM2,32.04001506248097,0.38582880220370724,0.18910770767986768,2.04025952689808,0.041324483649295744,0.13626101371955207,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.17389930482409943,0.11023318558489112,0.22532188841201717,0.11031303602058319,1.0,7,0.6363636363636364,11,3,5,3,1.0,3,11,0.9166666666666666,12,8,1.0,8,8,0.8888888888888888,9,3,1.0,3,True
RP11-293A21.1,6.710555860476401,-0.04704987235543488,0.3402954254118017,-0.13826184204062814,0.890033481459356,0.947599371971885,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.025331788497998737,0.026016573520909615,0.02575107296137339,0.026157804459691254,0.8695652173913043,1,0.09090909090909091,11,1,5,0,0.0,3,2,0.16666666666666666,12,3,0.375,8,2,0.2222222222222222,9,0,0.0,3,True
PCDH7,0.06591627926312406,-0.8571610522927375,2.7466065029558835,-0.3120800345336201,0.7549796994598996,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.004265852117126607,0.0,0.00555415299166877,0.0,0.17391304347826086,0,0.0,11,0,5,0,0.0,3,1,0.08333333333333333,12,1,0.125,8,0,0.0,9,1,0.3333333333333333,3,True
RP11-734I18.1,0.4423977086428157,0.688863295254391,1.1293253753014312,0.6099777002447366,0.5418765796790972,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0024752475247524753,0.0001927153594141453,0.0031557687452663467,0.0001072041166380789,0.391304347826087,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
ARAP2,2.887219795901552,0.2694316664302736,0.41973508577913615,0.6419088505077892,0.5209323673312855,0.7045874859951126,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.012376237623762377,0.006648679899788013,0.014390305478414541,0.006325042881646655,0.7391304347826086,0,0.0,11,0,5,0,0.0,3,0,0.0,12,1,0.125,8,0,0.0,9,0,0.0,3,True
RP11-36B15.1,0.0680130703960878,-0.9342811674762006,1.7753400604433196,-0.5262547656604456,0.598711207319881,,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.0005266484095218032,0.0001927153594141453,0.0005049229992426155,0.0002144082332761578,0.08695652173913043,0,0.0,11,0,5,0,0.0,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
RELL1,2.0689855630942824,0.5596897297789278,0.4231174111674303,1.3227764091169838,0.18590974466170385,0.3725630181496358,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.009321676848535918,0.0046251686259394876,0.009341075485988387,0.004502572898799314,0.7391304347826086,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,0,0.0,12,0,0.0,8,0,0.0,9,0,0.0,3,True
PGM2,6.266162435810198,0.08810000583429678,0.24900701251524857,0.3538053203578022,0.7234847860066149,0.8464221437118206,~status,"['status', 'neoplastic', 'normal']",A_neoplastic_vs_normal,0.024541815883716032,0.01782617074580844,0.031683918202474126,0.01565180102915952,0.9130434782608695,1,0.09090909090909091,11,0,5,1,0.3333333333333333,3,1,0.08333333333333333,12,0,0.0,8,1,0.1111111111111111,9,0,0.0,3,True
