names,scores,logfoldchanges,pvals,pvals_adj
EAF2,20.861996,1.4596304,1.1861655636382453e-96,4.938217868956007e-95
C12orf57,20.842615,1.0463012,1.7785360233052695e-96,7.390547172962364e-95
C8orf59,20.83935,0.8026764,1.9041045350362238e-96,7.89760154727408e-95
DCTN3,20.762852,0.92947906,9.383180635013338e-96,3.8846019011831237e-94
NDUFAF4,20.760826,1.4298093,9.786817358369522e-96,4.0441889243592645e-94
C11orf31,20.759586,0.9188596,1.00425915968849e-95,4.142197085878099e-94
QTRT1,20.755667,1.1970416,1.0896065525212332e-95,4.48591621891043e-94
TAP1,20.728008,1.1392838,1.9363909325751067e-95,7.95742347624453e-94
MRPS36,20.722456,1.005787,2.1731068707705272e-95,8.913740208595203e-94
LARP1,20.71634,1.5228443,2.467438097953113e-95,1.010243543303487e-93
GNG11,20.679377,3.6203678,5.312214688257347e-95,2.170990050487264e-93
C14orf2,20.622551,1.1231427,1.7223582332011138e-94,7.026022880602272e-93
STOM,20.520025,2.320731,1.4263775957006902e-93,5.7868320927215795e-92
HINT2,20.400595,0.8420482,1.6519120001651378e-92,6.677501992682054e-91
TIMM10,20.34441,1.1927598,5.203421158096503e-92,2.0957649087573854e-90
CAST,20.32412,1.0701095,7.868640266246186e-92,3.1635058601101313e-90
C15orf61,20.25047,1.2877666,3.518724014443768e-91,1.4070473962963383e-89
RRAGD,20.24597,2.2381337,3.85525434789779e-91,1.5388544819126789e-89
UCHL1,20.24192,3.2636304,4.185370338806376e-91,1.6676342317752132e-89
LSM5,20.225233,0.83399117,5.8713149784317e-91,2.3310481018646927e-89
ALG2,20.1011,1.2205921,7.2174558817912434e-90,2.845210528409493e-88
CDK2AP2,20.082592,1.0005608,1.0478249662773451e-89,4.116085621498291e-88
TEX264,20.081463,1.0855896,1.0718969265739669e-89,4.203232437602459e-88
MRPL22,20.080896,1.1478336,1.0841939811636663e-89,4.243981114667547e-88
CCL3,20.01885,3.2537732,3.7732478372160274e-89,1.4718309821070504e-87
PRR15,19.90963,5.467051,3.357869099960068e-88,1.3052324339164152e-86
RBM8A,19.904678,0.8321618,3.7065784706665654e-88,1.438268680786697e-86
NDUFA11,19.894634,1.0718031,4.5290543761764566e-88,1.751312988204483e-86
PHACTR1,19.891933,1.7014633,4.7796851511102317e-88,1.845024737793383e-86
PARK7,19.891708,0.8072804,4.801076065380547e-88,1.850075557166452e-86
CNBP,19.829428,0.9342848,1.6591594024974753e-87,6.3824624130960745e-86
FTH1,19.824394,3.4175525,1.8337241771007384e-87,7.041816999407714e-86
ATP6V0E1,19.822086,1.3044286,1.9198320726337146e-87,7.359796859513033e-86
MRPL20,19.813492,0.7866488,2.2773141108202253e-87,8.715226321357196e-86
KTN1,19.774408,0.8339805,4.945966440583272e-87,1.8863272351217674e-85
CASP4,19.717165,1.2567457,1.5359790671117023e-86,5.838031017368421e-85
NDUFB7,19.680313,0.90291077,3.1803137881953634e-86,1.2046790647019614e-84
LAMTOR2,19.678143,0.85856724,3.319531549207493e-86,1.2552788827758658e-84
HNRNPC,19.66982,0.8491207,3.911626067206628e-86,1.476671989743953e-84
MRPS12,19.666218,1.0503619,4.1995737727763096e-86,1.582692159746984e-84
FKBP2,19.664383,2.1651561,4.354315305783961e-86,1.638237581177807e-84
NMT1,19.646423,1.5308896,6.2032202258271746e-86,2.3259987220513245e-84
TSPAN3,19.636593,0.9336091,7.528342028366193e-86,2.8181304537445417e-84
RBMS1,19.608864,2.1488478,1.2990192086364938e-85,4.854539401671246e-84
CKS2,19.564333,2.8689325,3.1145711586244936e-85,1.1619906769856505e-83
PPP1R14B,19.56249,2.2108274,3.229187372152417e-85,1.2027372966546953e-83
HIPK2,19.499016,1.3095484,1.1191553784490502e-84,4.154491290699283e-83
MYL12B,19.443933,0.77959585,3.2802642131617207e-84,1.2136432694310798e-82
NR3C1,19.41095,1.1694552,6.236261200803234e-84,2.3034866621142692e-82
ATP5L2,19.367712,1.902741,1.445386434488256e-83,5.329982128370352e-82
MZT2B,19.27196,0.9160176,9.237111652551703e-83,3.389426488258387e-81
CISD1,19.18092,1.4639833,5.34277101011475e-82,1.9540154139291597e-80
SCAPER,19.16347,1.3793772,7.47220842874974e-82,2.7283360382548025e-80
SYT1,19.083784,4.309866,3.443933664596847e-81,1.255429370074723e-79
LSR,19.068644,1.3041686,4.6008251209102e-81,1.6744146718632823e-79
CH17-189H20.1,19.017544,1.3239864,1.2206810278303567e-80,4.435273822653432e-79
MRPL18,18.97291,0.99566704,2.856432246685608e-80,1.0344929338281064e-78
MRPS25,18.966732,1.3631133,3.2127045495129478e-80,1.1616326044042513e-78
MYEOV2,18.947245,0.80849993,4.653103430894393e-80,1.6797175480763501e-78
LDHA,18.890907,1.0617325,1.3549645599059905e-79,4.88335366388125e-78
UBE2L6,18.848932,1.0502349,2.998346772340789e-79,1.0771318977475224e-77
THOC7,18.846752,0.9465704,3.124479099084948e-79,1.1206364408038495e-77
HNRNPA1,18.824085,3.496749,4.7942120320991623e-79,1.7167441252563448e-77
CHURC1,18.81007,1.0750579,6.245462206750497e-79,2.2328279250554382e-77
SURF4,18.763222,0.9187769,1.5096661578711653e-78,5.388588835619305e-77
EMC3,18.758274,0.921047,1.6569014953479358e-78,5.9046667209415316e-77
CYC1,18.734394,0.846951,2.595844737392536e-78,9.221251967455177e-77
HEBP2,18.733942,1.4270569,2.6179192248179134e-78,9.28485905961296e-77
SNHG9,18.716404,0.86048424,3.6390537282334784e-78,1.288595289172405e-76
C1orf43,18.704739,0.9920478,4.529500366073106e-78,1.601358121484862e-76
METTL7A,18.671516,1.0047979,8.44209079482169e-78,2.979884124771212e-76
EXOSC5,18.645502,1.7999755,1.3735633436524793e-77,4.840724106514505e-76
DNAJA1,18.63614,1.03825,1.6363044433316544e-77,5.757568541283719e-76
CBR1,18.597584,1.4090099,3.3611878136801615e-77,1.177102770032991e-75
PPA2,18.538788,1.0809404,1.0046066405571147e-76,3.5071479161643603e-75
UNC93B1,18.519068,1.0352144,1.449252305071301e-76,5.05151746335729e-75
NDUFC2,18.496317,0.7344726,2.210780250025052e-76,7.693860704501248e-75
MRPS11,18.453686,1.1013862,4.870782378932897e-76,1.6898276623983243e-74
HNRNPD,18.386377,0.83631146,1.6889249367698016e-75,5.823130823014519e-74
RPL13,18.364515,21.434368,2.5269897430305974e-75,8.699171954639954e-74
CLPP,18.353115,0.9387348,3.117152186155981e-75,1.0714248555903111e-73
PA2G4,18.334295,0.96586424,4.406840789880079e-75,1.5077352521198003e-73
FRG1,18.33402,1.0118176,4.429243760238294e-75,1.513075863064226e-73
TXNDC17,18.320637,0.8148194,5.664679719961735e-75,1.9321502511900112e-73
MRPL36,18.316284,0.958027,6.136264510771669e-75,2.0898015206180027e-73
OCIAD2,18.312891,0.81067526,6.530925236566915e-75,2.220813706779464e-73
HMGN3,18.307823,0.78079206,7.167875594673482e-75,2.433690443904916e-73
ATP5I,18.292143,0.82678956,9.558165574336974e-75,3.2403199670807826e-73
APEX1,18.261053,1.1084114,1.6900017574737386e-74,5.711898200942729e-73
CHMP5,18.244116,1.114338,2.3043589002287265e-74,7.764748227654225e-73
TMED3,18.195902,0.9708071,5.561666567518252e-74,1.8655873412399704e-72
NDUFS3,18.174911,0.8297356,8.156061693930101e-74,2.7276270586922694e-72
C4orf3,18.124804,0.7948481,2.0306556352842826e-73,6.780928480462792e-72
NAP1L1,18.122894,0.9741464,2.1023799051704014e-73,7.009926291595861e-72
PSMB5,18.104668,0.80544925,2.9276932402018515e-73,9.74716166502479e-72
EVI2A,18.103935,1.0348873,2.966960198678877e-73,9.863149926145468e-72
PHB,18.093933,0.9307631,3.557712969707373e-73,1.1809380175006309e-71
THYN1,18.047743,1.3005209,8.218248182727788e-73,2.7198371734605653e-71
NDUFB10,18.027285,0.74416125,1.1899374988807202e-72,3.926441172232634e-71
ZNF791,17.96929,0.945721,3.390317955165001e-72,1.1170495830679004e-70
YIF1A,17.962122,0.897158,3.8576795176326005e-72,1.269159466709467e-70
TCEB2,17.960506,0.8915147,3.9717271597149424e-72,1.304753377998981e-70
RIC3,17.956161,1.2227966,4.294986829741283e-72,1.4088695384216142e-70
SLC39A8,17.949913,1.3738784,4.806558299934155e-72,1.57435989727108e-70
DDX21,17.90932,0.95911086,9.974417117958362e-72,3.262264206582769e-70
CORO1A,17.90314,1.012671,1.1145935957751695e-71,3.640079642038175e-70
RTN4,17.862606,0.9102245,2.306124596579015e-71,7.509402505790118e-70
TUBB4B,17.836056,1.2122861,3.709738632001171e-71,1.2062337014680595e-69
GTF3C6,17.824429,0.9027831,4.567383474138461e-71,1.4829348705464423e-69
AC074117.10,17.793468,1.3039367,7.940767184249488e-71,2.5744498907538407e-69
MRPL27,17.786255,1.1650052,9.03172880827233e-71,2.92389092655014e-69
TOMM22,17.779015,1.0296632,1.0276923619758537e-70,3.32217590396055e-69
LILRB4,17.686304,5.219853,5.346957166527225e-70,1.7234844713467566e-68
SEC11A,17.658566,0.84131473,8.74329797539931e-70,2.814154274654174e-68
HLA-E,17.647678,2.109543,1.0602531490431223e-69,3.407650561130947e-68
CAMLG,17.621212,1.0389879,1.6933951990033495e-69,5.434724966484381e-68
STOML2,17.60569,0.90508753,2.2277484050499538e-69,7.139372694342104e-68
ALG3,17.60084,1.0896596,2.426961239904766e-69,7.766624669022825e-68
MIF,17.586487,1.2402345,3.126736370519855e-69,9.991649810701395e-68
ATP5EP2,17.570261,1.3687605,4.162520526057342e-69,1.3282495655712777e-67
PSMB3,17.556797,0.6903222,5.277072831695232e-69,1.6790891882906842e-67
RP3-460G2.2,17.552675,3.3444595,5.674261615193147e-69,1.8003251987919797e-67
ERP29,17.501755,1.0209658,1.3892362526674085e-68,4.39523566131551e-67
REEP5,17.492174,0.8830531,1.6436391425113974e-68,5.1927339888165035e-67
GNAI2,17.475582,1.1714016,2.1989260264596514e-68,6.937206712087226e-67
TBCB,17.448563,1.3908914,3.5300917753546463e-68,1.1121037356785577e-66
KMT2E-AS1,17.425879,1.9287713,5.249626745759744e-68,1.65148215407213e-66
POLR2H,17.400696,1.1860335,8.150747295469213e-68,2.560530246995568e-66
ZRANB2,17.38963,0.9046219,9.887108715017855e-68,3.1016277804167984e-66
SSNA1,17.381056,0.8377037,1.1482138709936008e-67,3.59692933173565e-66
ST3GAL5,17.356255,1.9031864,1.7689570925391243e-67,5.533705241871337e-66
CWC15,17.319216,0.90817505,3.3691548758305974e-67,1.0509970104954467e-65
DKK1,17.29239,5.0001793,5.367878248418728e-67,1.6721503807976272e-65
GTF2F2,17.278486,1.4474846,6.83174881291846e-67,2.125189124443196e-65
BTLA,17.262257,1.5397276,9.050366829586841e-67,2.8114200891964816e-65
AZGP1,17.249739,9.744881,1.1240643202886885e-66,3.486947716683838e-65
PSMC3,17.212574,0.81114435,2.1371893251974982e-66,6.611335811128316e-65
USF2,17.193377,1.21629,2.976775921286417e-66,9.195801677505182e-65
DBI,17.17045,0.7887828,4.4197566848835847e-66,1.3634520864600011e-64
HDDC2,17.162876,0.8662209,5.035628141808783e-66,1.5512938534233334e-64
FAM27C,17.128363,1.6544716,9.118478286402752e-66,2.8051915313956973e-64
MRPL4,17.124065,1.1968629,9.817270521746916e-66,3.0160009149085387e-64
SMARCA2,17.095736,1.3169162,1.5966785239236932e-65,4.8917222508050096e-64
MAN2A1,17.07317,1.1598372,2.350836120927848e-65,7.19233144525082e-64
ITGB7,17.053238,2.7793353,3.3069702992531025e-65,1.0103724207855192e-63
HLA-B,17.035606,25.940008,4.470845504947865e-65,1.3622317637715976e-63
RPS24,17.010649,4.8036566,6.847444868582902e-65,2.0806703896036423e-63
JTB,16.990067,1.0756575,9.727958993177495e-65,2.9519186737744187e-63
TM2D3,16.97347,1.3405747,1.2907301030504474e-64,3.911351236087431e-63
MRPL33,16.956661,0.6976964,1.7183652454142115e-64,5.200156129227002e-63
SYF2,16.933006,0.750618,2.5691872091538847e-64,7.732906312092497e-63
ALDOA,16.922813,1.0265237,3.05478971971786e-64,9.157379734492045e-63
RPS7,16.848726,4.173046,1.0719819789469713e-63,3.200570324006152e-62
ARHGEF2,16.827766,2.1743126,1.5275654333867763e-63,4.554680709213343e-62
TMA16,16.799461,0.9670355,2.462685346336358e-63,7.333073625528034e-62
BAG1,16.79718,0.9346312,2.5592539781932557e-63,7.610449112990439e-62
IL6ST,16.782381,1.0519115,3.2840395669829955e-63,9.752721770054968e-62
HSPA9,16.780602,1.0361162,3.3838828043584005e-63,1.003584842895801e-61
SULF2,16.776814,1.0198857,3.606785001792372e-63,1.0682702439484242e-61
NCBP2-AS2,16.773659,1.209807,3.803486743256239e-63,1.1250340004322206e-61
BTBD3,16.754383,3.630091,5.260437042230471e-63,1.553921939543757e-61
TMCO1,16.73778,0.88194174,6.953284847565699e-63,2.051265078275905e-61
RPL5,16.703842,7.3096075,1.2289112661007362e-62,3.6205741573891135e-61
PSAT1,16.703154,1.4692842,1.2431729569196383e-62,3.6577531399565525e-61
IGKV1-9,16.634214,6.430714,3.9388689766948664e-62,1.1543477462884837e-60
LINC01089,16.630146,2.5982962,4.215720480997592e-62,1.2338599510283753e-60
IMMP2L,16.609228,1.7464933,5.975626594907491e-62,1.744366070096652e-60
EPRS,16.60857,0.86126816,6.0416088097552915e-62,1.761318756802089e-60
NDUFB3,16.58994,0.6880079,8.240344394178055e-62,2.3991789632879455e-60
PSENEN,16.573988,0.6871764,1.0745717020907253e-61,3.124534663272418e-60
VPS51,16.568907,1.1014329,1.1693115633016427e-61,3.3955771120492165e-60
ARL6IP4,16.542902,0.7007,1.8013063939037322e-61,5.217229819430147e-60
MRPS18C,16.525467,0.88655806,2.4057037483430953e-61,6.958732413876073e-60
C2orf76,16.511711,1.7133251,3.0219227949125214e-61,8.729868535808897e-60
PSMG4,16.481531,1.2188075,4.980706951511651e-61,1.4332724280493413e-59
ATRAID,16.466835,0.8765104,6.350754864988846e-61,1.8251659755857621e-59
DDX18,16.446909,0.6562803,8.82595457029825e-61,2.5299933866699216e-59
LINC00116,16.444532,1.1855034,9.178864548289795e-61,2.627774422674275e-59
AF127936.3,16.437134,3.6225352,1.0370899909240767e-60,2.965225336052883e-59
EMB,16.393444,1.0179186,2.1302795697995899e-60,6.07525183843102e-59
CLPTM1L,16.39152,1.033029,2.1988142176721234e-60,6.2626840243236825e-59
SPCS2,16.373545,2.5646951,2.954879101773845e-60,8.405366824241232e-59
DPM3,16.36963,0.942217,3.151240171828747e-60,8.952496472849704e-59
C17orf89,16.345625,0.69811434,4.673536692367169e-60,1.3260341751476938e-58
MRPL11,16.330969,0.9117842,5.943244017084468e-60,1.6820060227766502e-58
CCT6A,16.322367,1.3493203,6.843105774861327e-60,1.934219478724446e-58
SNU13,16.301157,0.681568,9.684265186826087e-60,2.733810373969296e-58
ATP6V1F,16.295225,0.68671,1.0671050553384225e-59,3.0085608731079346e-58
AKAP9,16.290203,0.7709148,1.1584440278853612e-59,3.261949915687819e-58
RP11-158I9.8,16.285776,3.4887328,1.2453739117565368e-59,3.5022996384537055e-58
XRRA1,16.279709,0.9673418,1.3752182582996763e-59,3.862577082863643e-58
UQCC3,16.260483,0.842275,1.882473221463458e-59,5.280645599704736e-58
C11orf58,16.24366,0.75564384,2.4769313382245136e-59,6.930740162848567e-58
ZNF706,16.23353,0.78768206,2.9216019699392686e-59,8.154491312839265e-58
SNHG19,16.220142,2.2400753,3.6335679177026313e-59,1.0128968489485696e-57
TMEM179B,16.215015,0.75817055,3.9498079697173165e-59,1.0996759113689223e-57
HIST1H4C,16.2048,1.4355637,4.663990908152375e-59,1.2968922533992243e-57
BOLA3,16.161549,0.9833814,9.416538567235623e-59,2.6118874658535374e-57
EIF2AK4,16.153675,0.7810528,1.0699145177567359e-58,2.9639559768651466e-57
CHID1,16.12943,0.8829122,1.5847515933419803e-58,4.384741892982103e-57
MORF4L1,16.126516,0.82285744,1.6613018109551543e-58,4.5908405999260735e-57
TRIM56,16.10045,1.4929153,2.5325762542768896e-58,6.972567479790996e-57
PSMC5,16.100138,0.80409044,2.545339645291052e-58,6.99905554562563e-57
TNFAIP8,16.09582,1.0078145,2.729346927510992e-58,7.495776093274023e-57
CTA-292E10.6,16.093704,1.8506906,2.824206747394969e-58,7.746743458710363e-57
C12orf10,16.088074,1.1985018,3.0931344325191656e-58,8.473970875215175e-57
NDUFV3,16.071417,0.75338566,4.0473312142754236e-58,1.1060884433810614e-56
PDCD6,16.047821,0.752078,5.9207174516556354e-58,1.6160801446167396e-56
TMEM126A,16.046888,0.89767754,6.010180099736531e-58,1.6384913263333142e-56
EIF3F,16.024158,1.3148673,8.665562806531625e-58,2.3595119852063434e-56
DUSP6,15.995365,2.5198538,1.3764888296151314e-57,3.7434109526273287e-56
SLC38A2,15.975319,0.81050026,1.8988107063637535e-57,5.1575866905902295e-56
GMFG,15.971911,0.7458939,2.0054377827876028e-57,5.433955685648209e-56
NDUFB8,15.970013,0.6484367,2.0674482821869322e-57,5.595173218608693e-56
RPS2,15.965773,17.70555,2.212830632054413e-57,5.981356391716983e-56
EIF3M,15.964974,0.938252,2.2413317954283206e-57,6.051052494493937e-56
ATP5G1,15.9628725,0.67851466,2.318109737251274e-57,6.250757648643781e-56
PIGP,15.942744,0.75759196,3.199865391361457e-57,8.617968786190293e-56
VDAC2,15.915722,0.81153625,4.929505848444958e-57,1.3244256183644697e-55
SRPRB,15.911827,0.7735385,5.246017556315867e-57,1.407765650985823e-55
RTF1,15.9069605,0.69415385,5.670038053561575e-57,1.5178937207569347e-55
MRPL21,15.861708,0.8594748,1.166782475048617e-56,3.1160366986520196e-55
LAPTM5,15.820621,1.2941738,2.242718900304227e-56,5.975128955320101e-55
CYHR1,15.820083,0.8483576,2.261959583659382e-56,6.019190657926573e-55
RBMX2,15.802063,1.7011901,3.010993729003786e-56,8.002847652279394e-55
PARP1,15.787907,0.7402347,3.7687857769604155e-56,1.0005025698479063e-54
YWHAB,15.781731,0.61353713,4.156324131869111e-56,1.1020691355847705e-54
ACYP2,15.742654,1.2352067,7.714000820820869e-56,2.0405456090515823e-54
NARS,15.710846,1.0319579,1.274671096099196e-55,3.36782317003765e-54
NDUFB5,15.691071,0.88112473,1.740934957990743e-55,4.594294350631259e-54
GANAB,15.64964,0.91901577,3.3410522804745764e-55,8.79612972139601e-54
NOP16,15.623441,2.0192301,5.041006384715522e-55,1.3240369717779342e-53
PFDN4,15.621686,1.0061289,5.181738111318091e-55,1.3593975612884315e-53
SIGMAR1,15.613808,1.569403,5.8631196460162106e-55,1.5363442808908122e-53
COX4I1,15.60739,1.4229212,6.483481245629713e-55,1.6969045568027098e-53
MTHFS,15.598435,1.6355802,7.460013649226988e-55,1.9501981691224495e-53
PTPMT1,15.581628,0.8935706,9.705182891707263e-55,2.5341563721804906e-53
ATG3,15.559566,0.7789779,1.3702496119194324e-54,3.5737200944123554e-53
BTD,15.5518875,1.4570702,1.544841240668611e-54,4.0196552515668193e-53
TMEM109,15.508732,1.0981808,3.0279820636126947e-54,7.860401457208106e-53
SAMD9L,15.486395,1.4950238,4.286630219898108e-54,1.1101873824161694e-52
HDDC3,15.454955,0.8267219,6.986007511167513e-54,1.8071933251595124e-52
LYRM5,15.411121,0.9196152,1.3779950835316736e-53,3.560566646809857e-52
LARS,15.396987,1.3175997,1.7147484383697486e-53,4.425561062318587e-52
ZNF593,15.375558,0.70225143,2.3877870917776004e-53,6.155460867495659e-52
NCOA7,15.328751,1.1156859,4.913492955422786e-53,1.2622633056070554e-51
CTDNEP1,15.317184,1.1246713,5.870559670997375e-53,1.5029307534726956e-51
BMI1,15.284975,0.8672349,9.630028200103877e-53,2.451309921153299e-51
NME2,15.221999,1.2947187,2.526905397071501e-52,6.410223679837533e-51
DHX29,15.205254,1.1195564,3.2636677303328195e-52,8.269814716462217e-51
CLTB,15.199876,1.0815002,3.5429412928815766e-52,8.96726493367629e-51
GPR108,15.163619,1.008408,6.158060152993437e-52,1.5515664455613443e-50
TKT,15.157916,1.2007686,6.716712638679997e-52,1.690410628263498e-50
SNAPC5,15.153792,1.2525331,7.151793204583803e-52,1.7978768628182282e-50
MRPL40,15.137285,0.6641933,9.193152440566481e-52,2.308445144405155e-50
MSL3,15.123013,1.282047,1.1419712834331521e-51,2.864316035575067e-50
CSTB,15.11974,0.65811265,1.2001719789206284e-51,3.0069100659729088e-50
LAMTOR4,15.100698,0.60403585,1.6022678481633299e-51,4.0053099643256843e-50
CCDC12,15.08632,0.72205603,1.9924916338582982e-51,4.975198000103798e-50
ST13,15.076978,0.8133066,2.2953935647841738e-51,5.705948757638159e-50
MED28,15.061732,1.1070378,2.891090936869186e-51,7.170742587626657e-50
HSPD1,15.020938,1.0223058,5.354454120071748e-51,1.3236376982947619e-49
CADPS2,14.985772,1.3866084,9.096285711445013e-51,2.2461371579935115e-49
HNRNPAB,14.9626465,1.2118988,1.2880010222067687e-50,3.1769265523379135e-49
ZNF90,14.948558,1.2892908,1.59159241809184e-50,3.917076014161277e-49
IFRD2,14.911281,1.35099,2.7836092019634348e-50,6.835648043586724e-49
NDUFA1,14.90867,0.71765727,2.8945714742813936e-50,7.10030731791514e-49
MALSU1,14.902498,0.99561447,3.174828324121128e-50,7.779202559202409e-49
HNRNPUL1,14.892385,0.9695106,3.6935847794772013e-50,9.030429615070878e-49
RSF1,14.870661,0.8026977,5.110665301284404e-50,1.2481343010472316e-48
TCEAL4,14.869626,1.1860857,5.190260386946122e-50,1.266184771067371e-48
TXN2,14.86823,0.8133478,5.29962059497374e-50,1.2914491193856688e-48
IGHV3-48,14.854156,2.9426854,6.538707872287949e-50,1.591657272562508e-48
IFNGR1,14.840553,1.6885543,8.009319008037946e-50,1.9453823584081697e-48
LMO4,14.833783,0.6273422,8.859565243930834e-50,2.1495544300443518e-48
BTF3L4,14.815332,0.9671128,1.1661072857097946e-49,2.8261923367371337e-48
MT-ND1,14.769711,4.9899807,2.2969822959750233e-49,5.560944204157792e-48
RPAIN,14.756019,1.2037818,2.8140993516751318e-49,6.798094887186573e-48
RAC1,14.737081,1.1445414,3.725453906440234e-49,8.989927936960275e-48
SLTM,14.720917,0.8811475,4.73204193314087e-49,1.140657683732106e-47
SLAMF1,14.712157,1.1078445,5.386233627836081e-49,1.296946828030195e-47
SLAMF7,14.707819,0.77766097,5.742883610016036e-49,1.3813309572989976e-47
LAMTOR1,14.696192,0.6207501,6.818773482633759e-49,1.6383445715070302e-47
SKP1,14.689859,0.717962,7.486937548915614e-49,1.7969456899460934e-47
RAC2,14.685613,0.7603202,7.971071847025127e-49,1.9110837809342373e-47
MRPL50,14.685162,0.959737,8.024251624295634e-49,1.9217651228810392e-47
ARID5A,14.685033,1.1741103,8.03952281000214e-49,1.9233543667795668e-47
SRPRA,14.682405,0.7710311,8.357216712715273e-49,1.997213388865958e-47
